Order ID,Order Date,Region,Product,Category,Quantity,Unit Price,Sales,Cost,Profit
100328,2024-01-29,West,Bookshelf,Furniture,3,167.31,501.93,391.06,110.87
100329,2024-01-29,West,Bookshelf,Furniture,4,509.85,2039.4,1678.14,361.26
100330,2024-01-29,South,Pen Set,Office Supplies,3,22.1,66.3,54.58,11.72
100331,2024-01-29,West,Headphones,Electronics,1,469.7,469.7,378.95,90.75
100332,2024-01-29,North,Filing Cabinet,Furniture,1,118.12,118.12,88.85,29.27
100333,2024-01-30,West,Standing Desk,Furniture,5,591.94,2959.7,2353.32,606.38
100334,2024-01-30,West,Laptop,Electronics,6,258.38,1550.28,1101.39,448.89
100335,2024-01-30,East,Headphones,Electronics,3,334.12,1002.36,806.02,196.34
100336,2024-01-30,North,Paper Ream,Office Supplies,2,14.36,28.72,21.41,7.31
100337,2024-01-30,North,Pen Set,Office Supplies,4,50.76,203.04,150.06,52.98
100338,2024-01-30,West,Pen Set,Office Supplies,3,31.64,94.92,72.81,22.11
100339,2024-01-30,North,Bookshelf,Furniture,5,245.36,1226.8,936.52,290.28
100340,2024-01-30,East,Paper Ream,Office Supplies,2,51.83,103.66,85.91,17.75
100341,2024-01-30,North,Conference Table,Furniture,4,567.77,2271.08,1837.31,433.77
100342,2024-01-30,West,Filing Cabinet,Furniture,2,568.46,1136.92,815.04,321.88
100343,2024-01-30,North,Notebook,Office Supplies,3,5.63,16.89,12.59,4.3
100344,2024-01-31,South,Stapler,Office Supplies,6,8.57,51.42,42.57,8.85
100345,2024-01-31,South,Notebook,Office Supplies,4,8.61,34.44,28.21,6.23
100346,2024-01-31,West,Smartphone,Electronics,6,194.78,1168.68,909.49,259.19
100347,2024-01-31,West,Tablet,Electronics,1,242.16,242.16,201.44,40.72
100348,2024-01-31,North,Tablet,Electronics,3,547.04,1641.12,1255.77,385.35
100349,2024-01-31,North,Bookshelf,Furniture,4,322.79,1291.16,1018.41,272.75
100350,2024-01-31,East,Standing Desk,Furniture,5,179.31,896.55,679.3,217.25
100351,2024-01-31,South,Paper Ream,Office Supplies,7,45.98,321.86,255.92,65.94
100352,2024-01-31,South,Laptop,Electronics,2,201.52,403.04,284.89,118.15
100353,2024-01-31,North,Paper Ream,Office Supplies,2,28.64,57.28,45.34,11.94
100354,2024-01-31,South,Conference Table,Furniture,1,159.8,159.8,112.04,47.76
100355,2024-01-31,South,Headphones,Electronics,2,705.35,1410.7,1184.65,226.05
100356,2024-01-31,East,Bookshelf,Furniture,1,110.77,110.77,83.28,27.49
100357,2024-02-01,North,Bookshelf,Furniture,6,143.68,862.08,658.0,204.08
100358,2024-02-01,South,Headphones,Electronics,2,473.1,946.2,706.25,239.95
100359,2024-02-01,East,Stapler,Office Supplies,2,40.35,80.7,57.88,22.82
100360,2024-02-01,West,Stapler,Office Supplies,3,22.42,67.26,51.31,15.95
100361,2024-02-01,West,Standing Desk,Furniture,2,277.86,555.72,445.58,110.14
100362,2024-02-01,West,Office Chair,Furniture,3,404.57,1213.71,1015.87,197.84
100363,2024-02-01,South,Conference Table,Furniture,4,124.13,496.52,387.33,109.19
100364,2024-02-01,East,Stapler,Office Supplies,3,26.48,79.44,61.4,18.04
100365,2024-02-01,East,Headphones,Electronics,1,258.91,258.91,206.57,52.34
100366,2024-02-01,East,Monitor,Electronics,3,824.9,2474.7,1834.51,640.19
100367,2024-02-01,North,Paper Ream,Office Supplies,5,55.62,278.1,232.91,45.19
100368,2024-02-01,East,Monitor,Electronics,1,454.95,454.95,359.48,95.47
100369,2024-02-02,East,Laptop,Electronics,1,451.03,451.03,326.17,124.86
100370,2024-02-02,East,Pen Set,Office Supplies,2,38.12,76.24,54.19,22.05
100371,2024-02-02,North,Notebook,Office Supplies,1,22.93,22.93,19.45,3.48
100372,2024-02-02,East,Office Chair,Furniture,1,436.01,436.01,307.01,129.0
100373,2024-02-02,East,Pen Set,Office Supplies,4,6.48,25.92,18.77,7.15
100374,2024-02-02,North,Bookshelf,Furniture,3,443.31,1329.93,1110.51,219.42
100375,2024-02-02,West,Laptop,Electronics,4,563.98,2255.92,1904.38,351.54
100376,2024-02-02,South,Stapler,Office Supplies,2,24.02,48.04,34.74,13.3
100377,2024-02-02,East,Tablet,Electronics,6,678.65,4071.9,3008.73,1063.17
100378,2024-02-02,West,Bookshelf,Furniture,7,102.4,716.8,605.67,111.13
100379,2024-02-02,North,Office Chair,Furniture,1,158.15,158.15,122.3,35.85
100380,2024-02-02,South,Headphones,Electronics,4,468.04,1872.16,1470.41,401.75
100381,2024-02-02,East,Headphones,Electronics,1,452.11,452.11,331.92,120.19
100382,2024-02-02,North,Conference Table,Furniture,3,558.45,1675.35,1391.37,283.98
100383,2024-02-03,North,Bookshelf,Furniture,3,509.26,1527.78,1134.94,392.84
100384,2024-02-03,East,Paper Ream,Office Supplies,2,26.35,52.7,40.78,11.92
100385,2024-02-03,East,Laptop,Electronics,5,955.83,4779.15,3756.55,1022.6
100386,2024-02-03,West,Monitor,Electronics,3,959.1,2877.3,2203.64,673.66
100387,2024-02-03,East,Pen Set,Office Supplies,4,6.01,24.04,19.31,4.73
100388,2024-02-03,North,Paper Ream,Office Supplies,1,11.65,11.65,8.78,2.87
100389,2024-02-03,East,Paper Ream,Office Supplies,1,6.31,6.31,5.06,1.25
100390,2024-02-03,North,Smartphone,Electronics,4,826.4,3305.6,2727.52,578.08
100391,2024-02-03,North,Filing Cabinet,Furniture,1,518.15,518.15,428.45,89.7
100392,2024-02-03,North,Laptop,Electronics,3,532.89,1598.67,1216.8,381.87
100393,2024-02-03,South,Filing Cabinet,Furniture,1,156.22,156.22,111.05,45.17
100394,2024-02-03,East,Desk Organizer,Office Supplies,2,18.75,37.5,29.07,8.43
100395,2024-02-03,West,Pen Set,Office Supplies,4,25.49,101.96,74.93,27.03
100396,2024-02-03,West,Notebook,Office Supplies,4,54.51,218.04,182.26,35.78
100397,2024-02-03,West,Paper Ream,Office Supplies,2,60.67,121.34,91.45,29.89
100398,2024-02-03,East,Tablet,Electronics,1,636.45,636.45,488.41,148.04
100399,2024-02-03,South,Filing Cabinet,Furniture,6,462.88,2777.28,2286.76,490.52
100400,2024-02-03,South,Office Chair,Furniture,5,327.95,1639.75,1338.53,301.22
100401,2024-02-03,East,Stapler,Office Supplies,2,34.33,68.66,55.77,12.89
100402,2024-02-04,North,Bookshelf,Furniture,1,110.84,110.84,78.63,32.21
100403,2024-02-04,South,Headphones,Electronics,4,360.53,1442.12,1191.78,250.34
100404,2024-02-04,North,Pen Set,Office Supplies,1,52.98,52.98,44.32,8.66
100405,2024-02-04,North,Tablet,Electronics,3,209.65,628.95,499.96,128.99
100406,2024-02-04,South,Monitor,Electronics,2,721.22,1442.44,1153.89,288.55
100407,2024-02-04,South,Monitor,Electronics,3,389.69,1169.07,826.8,342.27
100408,2024-02-04,South,Pen Set,Office Supplies,3,31.87,95.61,73.49,22.12
100409,2024-02-04,South,Standing Desk,Furniture,1,104.54,104.54,86.07,18.47
100410,2024-02-04,North,Standing Desk,Furniture,1,188.66,188.66,156.97,31.69
100411,2024-02-04,South,Stapler,Office Supplies,4,13.08,52.32,42.42,9.9
100412,2024-02-05,South,Smartphone,Electronics,1,498.6,498.6,370.52,128.08
100413,2024-02-05,South,Tablet,Electronics,1,257.15,257.15,180.57,76.58
100414,2024-02-05,South,Stapler,Office Supplies,2,5.38,10.76,8.2,2.56
100415,2024-02-05,North,Tablet,Electronics,1,542.3,542.3,457.99,84.31
100416,2024-02-05,North,Headphones,Electronics,2,583.6,1167.2,952.36,214.84
100417,2024-02-05,North,Notebook,Office Supplies,3,51.72,155.16,111.41,43.75
100418,2024-02-05,West,Bookshelf,Furniture,3,96.43,289.29,224.98,64.31
100419,2024-02-05,North,Conference Table,Furniture,1,269.45,269.45,222.85,46.6
100420,2024-02-05,South,Notebook,Office Supplies,1,52.12,52.12,40.06,12.06
100421,2024-02-05,East,Office Chair,Furniture,1,197.73,197.73,160.58,37.15
100422,2024-02-06,North,Filing Cabinet,Furniture,1,654.27,654.27,511.42,142.85
100423,2024-02-06,West,Notebook,Office Supplies,1,42.54,42.54,33.47,9.07
100424,2024-02-06,West,Paper Ream,Office Supplies,1,38.64,38.64,30.96,7.68
100425,2024-02-06,North,Tablet,Electronics,1,936.21,936.21,754.73,181.48
100426,2024-02-06,South,Laptop,Electronics,1,204.38,204.38,156.79,47.59
100427,2024-02-06,East,Desk Organizer,Office Supplies,1,8.57,8.57,7.04,1.53
100428,2024-02-06,East,Conference Table,Furniture,3,314.38,943.14,683.65,259.49
100429,2024-02-06,East,Conference Table,Furniture,1,564.31,564.31,467.29,97.02
100430,2024-02-06,West,Smartphone,Electronics,2,376.38,752.76,639.26,113.5
100431,2024-02-06,South,Filing Cabinet,Furniture,1,402.92,402.92,341.34,61.58
100432,2024-02-06,South,Bookshelf,Furniture,3,557.66,1672.98,1412.03,260.95
100433,2024-02-06,West,Filing Cabinet,Furniture,3,174.82,524.46,386.58,137.88
100434,2024-02-07,North,Filing Cabinet,Furniture,3,373.72,1121.16,786.85,334.31
100435,2024-02-07,East,Stapler,Office Supplies,1,39.61,39.61,30.27,9.34
100436,2024-02-07,East,Headphones,Electronics,4,152.21,608.84,452.57,156.27
100437,2024-02-07,North,Smartphone,Electronics,4,860.5,3442.0,2612.03,829.97
100438,2024-02-07,North,Office Chair,Furniture,2,570.48,1140.96,859.79,281.17
100439,2024-02-07,East,Monitor,Electronics,1,528.43,528.43,385.09,143.34
100440,2024-02-07,North,Desk Organizer,Office Supplies,4,30.08,120.32,84.93,35.39
100441,2024-02-07,East,Notebook,Office Supplies,2,29.71,59.42,46.2,13.22
100442,2024-02-07,West,Filing Cabinet,Furniture,4,253.72,1014.88,854.5,160.38
100443,2024-02-07,North,Conference Table,Furniture,2,298.66,597.32,471.09,126.23
100444,2024-02-07,East,Office Chair,Furniture,4,230.23,920.92,654.47,266.45
100445,2024-02-07,South,Headphones,Electronics,1,802.2,802.2,654.33,147.87
100446,2024-02-07,South,Tablet,Electronics,3,648.51,1945.53,1444.3,501.23
100447,2024-02-08,East,Tablet,Electronics,3,129.97,389.91,329.85,60.06
100448,2024-02-08,South,Conference Table,Furniture,2,218.92,437.84,306.58,131.26
100449,2024-02-08,North,Stapler,Office Supplies,4,26.57,106.28,79.58,26.7
100450,2024-02-08,North,Tablet,Electronics,1,657.97,657.97,549.6,108.37
100451,2024-02-08,East,Bookshelf,Furniture,1,429.38,429.38,346.25,83.13
100452,2024-02-08,North,Laptop,Electronics,5,312.87,1564.35,1105.0,459.35
100453,2024-02-08,West,Laptop,Electronics,4,328.01,1312.04,1019.56,292.48
100454,2024-02-08,North,Monitor,Electronics,1,583.91,583.91,469.8,114.11
100455,2024-02-08,South,Filing Cabinet,Furniture,2,489.06,978.12,724.9,253.22
100456,2024-02-08,West,Standing Desk,Furniture,6,172.57,1035.42,876.77,158.65
100457,2024-02-08,East,Bookshelf,Furniture,3,371.86,1115.58,844.58,271.0
100458,2024-02-09,North,Laptop,Electronics,4,772.11,3088.44,2167.2,921.24
100459,2024-02-09,South,Notebook,Office Supplies,1,39.97,39.97,28.29,11.68
100460,2024-02-09,North,Filing Cabinet,Furniture,2,409.95,819.9,672.32,147.58
100461,2024-02-09,West,Conference Table,Furniture,1,499.71,499.71,371.54,128.17
100462,2024-02-09,West,Bookshelf,Furniture,5,397.63,1988.15,1578.06,410.09
100463,2024-02-09,South,Notebook,Office Supplies,5,36.41,182.05,142.42,39.63
100464,2024-02-09,East,Office Chair,Furniture,3,248.24,744.72,558.62,186.1
100465,2024-02-09,East,Desk Organizer,Office Supplies,1,20.3,20.3,16.3,4.0
100466,2024-02-10,West,Stapler,Office Supplies,6,42.37,254.22,202.06,52.16
100467,2024-02-10,North,Headphones,Electronics,2,665.35,1330.7,1017.72,312.98
100468,2024-02-10,North,Laptop,Electronics,1,800.12,800.12,676.58,123.54
100469,2024-02-10,East,Laptop,Electronics,2,671.03,1342.06,1019.48,322.58
100470,2024-02-10,East,Bookshelf,Furniture,1,173.8,173.8,129.15,44.65
100471,2024-02-10,North,Headphones,Electronics,3,684.35,2053.05,1528.69,524.36
100472,2024-02-10,West,Laptop,Electronics,3,228.81,686.43,508.03,178.4
100473,2024-02-10,West,Pen Set,Office Supplies,4,20.68,82.72,65.32,17.4
100474,2024-02-10,East,Headphones,Electronics,1,716.77,716.77,603.31,113.46
100475,2024-02-10,North,Office Chair,Furniture,4,406.38,1625.52,1237.38,388.14
100476,2024-02-11,West,Tablet,Electronics,3,787.06,2361.18,1891.0,470.18
100477,2024-02-11,West,Paper Ream,Office Supplies,2,54.21,108.42,80.1,28.32
100478,2024-02-11,West,Office Chair,Furniture,2,468.44,936.88,742.0,194.88
100479,2024-02-11,West,Tablet,Electronics,1,763.17,763.17,618.78,144.39
100480,2024-02-11,South,Paper Ream,Office Supplies,4,15.64,62.56,46.12,16.44
100481,2024-02-11,East,Headphones,Electronics,2,611.65,1223.3,1030.9,192.4
100482,2024-02-11,North,Headphones,Electronics,1,879.98,879.98,687.83,192.15
100483,2024-02-11,West,Notebook,Office Supplies,3,29.32,87.96,66.47,21.49
100484,2024-02-11,West,Bookshelf,Furniture,1,357.29,357.29,269.85,87.44
100485,2024-02-12,South,Standing Desk,Furniture,2,204.62,409.24,313.63,95.61
100486,2024-02-12,North,Notebook,Office Supplies,5,9.35,46.75,34.78,11.97
100487,2024-02-12,South,Bookshelf,Furniture,2,340.46,680.92,571.34,109.58
100488,2024-02-12,South,Smartphone,Electronics,2,239.71,479.42,354.31,125.11
100489,2024-02-12,South,Standing Desk,Furniture,2,196.75,393.5,323.5,70.0
100490,2024-02-12,South,Pen Set,Office Supplies,2,19.71,39.42,29.07,10.35
100491,2024-02-12,North,Headphones,Electronics,8,453.91,3631.28,2709.55,921.73
100492,2024-02-12,West,Desk Organizer,Office Supplies,5,21.97,109.85,85.23,24.62
100493,2024-02-12,West,Desk Organizer,Office Supplies,2,17.35,34.7,27.81,6.89
100494,2024-02-12,East,Stapler,Office Supplies,1,45.32,45.32,35.87,9.45
100495,2024-02-12,South,Office Chair,Furniture,3,390.27,1170.81,848.59,322.22
100496,2024-02-12,West,Bookshelf,Furniture,1,455.78,455.78,330.08,125.7
100497,2024-02-12,East,Notebook,Office Supplies,1,34.64,34.64,25.52,9.12
100498,2024-02-12,East,Notebook,Office Supplies,1,16.38,16.38,13.82,2.56
100499,2024-02-12,East,Filing Cabinet,Furniture,5,320.91,1604.55,1292.18,312.37
100500,2024-02-12,North,Tablet,Electronics,7,309.76,2168.32,1723.19,445.13
100501,2024-02-12,East,Smartphone,Electronics,1,539.49,539.49,433.65,105.84
100502,2024-02-13,West,Conference Table,Furniture,3,181.73,545.19,383.12,162.07
100503,2024-02-13,North,Conference Table,Furniture,8,373.69,2989.52,2417.08,572.44
100504,2024-02-13,South,Conference Table,Furniture,1,567.8,567.8,438.78,129.02
100505,2024-02-13,West,Pen Set,Office Supplies,5,57.99,289.95,223.25,66.7
100506,2024-02-13,North,Office Chair,Furniture,1,315.62,315.62,230.57,85.05
100507,2024-02-13,East,Notebook,Office Supplies,4,35.46,141.84,107.28,34.56
100508,2024-02-13,South,Laptop,Electronics,1,766.2,766.2,573.25,192.95
100509,2024-02-13,West,Conference Table,Furniture,1,114.49,114.49,92.55,21.94
100510,2024-02-13,South,Bookshelf,Furniture,1,410.57,410.57,328.15,82.42
100511,2024-02-14,East,Filing Cabinet,Furniture,4,117.44,469.76,383.93,85.83
100512,2024-02-14,East,Desk Organizer,Office Supplies,4,29.88,119.52,95.7,23.82
100513,2024-02-14,North,Stapler,Office Supplies,5,58.02,290.1,242.59,47.51
100514,2024-02-14,North,Office Chair,Furniture,4,436.11,1744.44,1372.56,371.88
100515,2024-02-14,West,Bookshelf,Furniture,1,412.11,412.11,307.88,104.23
100516,2024-02-14,South,Office Chair,Furniture,3,215.22,645.66,501.07,144.59
100517,2024-02-14,South,Bookshelf,Furniture,1,394.01,394.01,316.73,77.28
100518,2024-02-14,West,Monitor,Electronics,6,329.72,1978.32,1464.8,513.52
100519,2024-02-14,North,Conference Table,Furniture,4,408.49,1633.96,1343.51,290.45
100520,2024-02-14,West,Stapler,Office Supplies,1,13.43,13.43,10.81,2.62
100521,2024-02-14,South,Desk Organizer,Office Supplies,1,7.63,7.63,5.62,2.01
100522,2024-02-14,North,Paper Ream,Office Supplies,1,39.46,39.46,32.94,6.52
100523,2024-02-15,East,Tablet,Electronics,3,295.83,887.49,754.22,133.27
100524,2024-02-15,East,Laptop,Electronics,3,437.4,1312.2,1114.9,197.3
100525,2024-02-15,East,Standing Desk,Furniture,1,272.73,272.73,203.71,69.02
100526,2024-02-15,South,Laptop,Electronics,2,691.57,1383.14,1097.61,285.53
100527,2024-02-15,North,Office Chair,Furniture,3,415.36,1246.08,980.84,265.24
100528,2024-02-15,North,Stapler,Office Supplies,5,31.15,155.75,118.12,37.63
100529,2024-02-15,South,Paper Ream,Office Supplies,3,24.0,72.0,52.69,19.31
100530,2024-02-15,South,Laptop,Electronics,1,978.62,978.62,790.01,188.61
100531,2024-02-15,South,Paper Ream,Office Supplies,1,40.66,40.66,34.21,6.45
100532,2024-02-15,North,Bookshelf,Furniture,3,360.31,1080.93,861.82,219.11
100533,2024-02-15,South,Conference Table,Furniture,1,415.74,415.74,319.4,96.34
100534,2024-02-15,East,Paper Ream,Office Supplies,2,12.27,24.54,20.05,4.49
100535,2024-02-15,South,Pen Set,Office Supplies,6,58.47,350.82,271.28,79.54
100536,2024-02-15,East,Standing Desk,Furniture,4,149.22,596.88,500.3,96.58
100537,2024-02-15,East,Desk Organizer,Office Supplies,6,6.59,39.54,28.18,11.36
100538,2024-02-15,West,Bookshelf,Furniture,6,563.78,3382.68,2475.06,907.62
100539,2024-02-15,West,Desk Organizer,Office Supplies,4,51.41,205.64,171.63,34.01
100540,2024-02-16,West,Laptop,Electronics,1,224.86,224.86,184.96,39.9
100541,2024-02-16,South,Office Chair,Furniture,2,187.86,375.72,278.14,97.58
100542,2024-02-16,West,Conference Table,Furniture,1,190.81,190.81,155.3,35.51
100543,2024-02-16,North,Desk Organizer,Office Supplies,2,21.56,43.12,31.69,11.43
100544,2024-02-16,North,Office Chair,Furniture,3,224.5,673.5,477.77,195.73
100545,2024-02-16,South,Filing Cabinet,Furniture,4,231.45,925.8,659.55,266.25
100546,2024-02-16,South,Office Chair,Furniture,1,258.88,258.88,186.54,72.34
100547,2024-02-16,South,Bookshelf,Furniture,3,403.0,1209.0,861.22,347.78
100548,2024-02-16,North,Office Chair,Furniture,8,207.55,1660.4,1266.54,393.86
100549,2024-02-16,West,Stapler,Office Supplies,6,52.92,317.52,237.21,80.31
100550,2024-02-16,South,Office Chair,Furniture,2,577.25,1154.5,872.48,282.02
100551,2024-02-16,East,Smartphone,Electronics,2,777.89,1555.78,1173.39,382.39
100552,2024-02-17,East,Tablet,Electronics,1,351.72,351.72,256.57,95.15
100553,2024-02-17,South,Smartphone,Electronics,6,525.39,3152.34,2382.62,769.72
100554,2024-02-17,East,Standing Desk,Furniture,6,138.95,833.7,618.44,215.26
100555,2024-02-17,West,Conference Table,Furniture,1,260.79,260.79,204.9,55.89
100556,2024-02-17,North,Smartphone,Electronics,1,247.02,247.02,176.14,70.88
100557,2024-02-17,East,Laptop,Electronics,5,684.31,3421.55,2507.08,914.47
100558,2024-02-17,West,Tablet,Electronics,3,684.88,2054.64,1706.58,348.06
100559,2024-02-17,South,Office Chair,Furniture,4,151.97,607.88,434.07,173.81
100560,2024-02-17,North,Headphones,Electronics,5,482.4,2412.0,1763.49,648.51
100561,2024-02-17,West,Smartphone,Electronics,3,449.12,1347.36,1041.63,305.73
100562,2024-02-17,West,Desk Organizer,Office Supplies,2,64.82,129.64,98.48,31.16
100563,2024-02-17,North,Desk Organizer,Office Supplies,2,23.8,47.6,37.71,9.89
100564,2024-02-17,South,Pen Set,Office Supplies,3,28.18,84.54,59.62,24.92
100565,2024-02-17,East,Office Chair,Furniture,1,161.05,161.05,118.47,42.58
100566,2024-02-17,East,Monitor,Electronics,6,193.29,1159.74,860.71,299.03
100567,2024-02-17,West,Smartphone,Electronics,2,666.7,1333.4,1087.94,245.46
100568,2024-02-18,East,Monitor,Electronics,1,499.59,499.59,351.15,148.44
100569,2024-02-18,North,Filing Cabinet,Furniture,3,173.44,520.32,439.27,81.05
100570,2024-02-18,North,Paper Ream,Office Supplies,5,20.26,101.3,81.22,20.08
100571,2024-02-18,East,Office Chair,Furniture,4,504.07,2016.28,1496.57,519.71
100572,2024-02-18,East,Tablet,Electronics,2,926.51,1853.02,1470.19,382.83
100573,2024-02-18,South,Notebook,Office Supplies,1,26.28,26.28,22.08,4.2
100574,2024-02-18,East,Smartphone,Electronics,2,251.27,502.54,358.74,143.8
100575,2024-02-18,East,Stapler,Office Supplies,3,29.58,88.74,65.4,23.34
100576,2024-02-18,South,Paper Ream,Office Supplies,1,49.84,49.84,39.21,10.63
100577,2024-02-19,West,Pen Set,Office Supplies,1,60.92,60.92,45.51,15.41
100578,2024-02-19,South,Headphones,Electronics,6,605.06,3630.36,2727.55,902.81
100579,2024-02-19,North,Standing Desk,Furniture,5,432.76,2163.8,1674.61,489.19
100580,2024-02-19,North,Smartphone,Electronics,2,337.21,674.42,483.89,190.53
100581,2024-02-19,East,Conference Table,Furniture,4,520.86,2083.44,1714.98,368.46
100582,2024-02-19,West,Paper Ream,Office Supplies,3,52.77,158.31,118.58,39.73
100583,2024-02-19,East,Laptop,Electronics,2,666.64,1333.28,976.23,357.05
100584,2024-02-19,East,Office Chair,Furniture,3,334.71,1004.13,802.11,202.02
100585,2024-02-19,East,Office Chair,Furniture,1,424.7,424.7,349.45,75.25
100586,2024-02-19,East,Filing Cabinet,Furniture,3,210.59,631.77,475.17,156.6
100587,2024-02-19,West,Bookshelf,Furniture,2,408.56,817.12,616.01,201.11
100588,2024-02-19,South,Filing Cabinet,Furniture,6,484.08,2904.48,2191.09,713.39
100589,2024-02-19,East,Stapler,Office Supplies,1,30.5,30.5,25.2,5.3
100590,2024-02-19,North,Paper Ream,Office Supplies,5,54.26,271.3,205.56,65.74
100591,2024-02-19,North,Conference Table,Furniture,1,149.51,149.51,116.58,32.93
100592,2024-02-19,South,Stapler,Office Supplies,2,24.64,49.28,39.35,9.93
100593,2024-02-19,East,Smartphone,Electronics,3,607.1,1821.3,1442.32,378.98
100594,2024-02-20,East,Stapler,Office Supplies,3,34.26,102.78,84.8,17.98
